case:concept:name,concept:name,Resource,time:timestamp,Variant,Variant index,Variant.1,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 2412,Resolve ticket,Value 15,2010/05/17 12:51:09.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
Case 2418,Insert ticket,Value 6,2010/05/12 15:25:04.000,Variant 37,37,Variant 37,Value 1,Value 24,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 2418,Assign seriousness,Value 6,2010/05/12 15:25:46.000,Variant 37,37,Variant 37,Value 1,Value 24,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 2418,Take in charge ticket,Value 6,2010/05/12 15:25:58.000,Variant 37,37,Variant 37,Value 1,Value 24,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 2418,Wait,Value 6,2010/05/12 15:26:17.000,Variant 37,37,Variant 37,Value 1,Value 24,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 2418,Take in charge ticket,Value 2,2010/06/11 13:44:10.000,Variant 37,37,Variant 37,Value 1,Value 24,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 2418,Resolve ticket,Value 2,2010/06/14 14:32:38.000,Variant 37,37,Variant 37,Value 1,Value 24,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 2423,Assign seriousness,Value 2,2010/05/24 13:04:42.000,Variant 1,1,Variant 1,Value 1,Value 340,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2423,Take in charge ticket,Value 15,2010/06/07 09:34:31.000,Variant 1,1,Variant 1,Value 1,Value 340,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2423,Resolve ticket,Value 15,2010/06/07 09:37:38.000,Variant 1,1,Variant 1,Value 1,Value 340,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2428,Assign seriousness,Value 9,2010/07/08 07:36:51.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 2428,Take in charge ticket,Value 16,2010/07/08 09:56:03.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 2428,Resolve ticket,Value 16,2010/07/08 09:56:12.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 2438,Assign seriousness,Value 2,2010/03/09 15:22:22.000,Variant 1,1,Variant 1,Value 1,Value 148,Value 3,Value 4,Value 2,Value 3,Value 1,Value 3,Value 1
Case 2438,Take in charge ticket,Value 2,2010/03/09 15:57:34.000,Variant 1,1,Variant 1,Value 1,Value 148,Value 3,Value 4,Value 2,Value 3,Value 1,Value 3,Value 1
Case 2438,Resolve ticket,Value 2,2010/03/16 11:39:45.000,Variant 1,1,Variant 1,Value 1,Value 148,Value 3,Value 4,Value 2,Value 3,Value 1,Value 3,Value 1
Case 2439,Assign seriousness,Value 2,2010/07/12 07:04:58.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2439,Take in charge ticket,Value 11,2010/07/14 10:18:31.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2439,Wait,Value 11,2010/07/22 07:44:36.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2441,Assign seriousness,Value 2,2010/02/02 09:49:41.000,Variant 4,4,Variant 4,Value 1,Value 186,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 2441,Assign seriousness,Value 2,2010/02/15 15:57:27.000,Variant 4,4,Variant 4,Value 1,Value 186,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 2441,Take in charge ticket,Value 2,2010/02/15 15:57:33.000,Variant 4,4,Variant 4,Value 1,Value 186,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 2441,Resolve ticket,Value 2,2010/02/15 15:57:38.000,Variant 4,4,Variant 4,Value 1,Value 186,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 2443,Assign seriousness,Value 19,2010/07/23 13:17:14.000,Variant 3,3,Variant 3,Value 1,Value 57,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2453,Assign seriousness,Value 2,2010/04/26 10:19:07.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 2453,Take in charge ticket,Value 6,2010/05/03 09:40:22.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 2453,Resolve ticket,Value 6,2010/05/03 09:43:00.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 2457,Assign seriousness,Value 9,2010/07/01 15:36:15.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2460,Assign seriousness,Value 2,2010/06/09 10:21:29.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2460,Take in charge ticket,Value 2,2010/06/09 13:10:19.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2460,Resolve ticket,Value 2,2010/06/09 13:17:45.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2467,Assign seriousness,Value 2,2010/06/03 09:42:28.000,Variant 3,3,Variant 3,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2467,Take in charge ticket,Value 16,2010/06/04 09:08:49.000,Variant 3,3,Variant 3,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2467,Wait,Value 16,2010/06/04 09:16:28.000,Variant 3,3,Variant 3,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2467,Take in charge ticket,Value 16,2010/06/09 10:35:19.000,Variant 3,3,Variant 3,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2467,Resolve ticket,Value 16,2010/06/09 10:35:26.000,Variant 3,3,Variant 3,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2501,Assign seriousness,Value 19,2010/07/12 09:22:24.000,Variant 4,4,Variant 4,Value 1,Value 127,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 3
Case 2501,Assign seriousness,Value 2,2010/07/12 13:24:12.000,Variant 4,4,Variant 4,Value 1,Value 127,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 3
Case 2501,Take in charge ticket,Value 2,2010/07/13 09:03:03.000,Variant 4,4,Variant 4,Value 1,Value 127,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 3
Case 2501,Resolve ticket,Value 2,2010/07/15 12:45:26.000,Variant 4,4,Variant 4,Value 1,Value 127,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 3
Case 2502,Assign seriousness,Value 2,2010/02/23 10:41:22.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 3,Value 6,Value 2,Value 2,Value 1,Value 5,Value 1
Case 2502,Take in charge ticket,Value 2,2010/03/16 14:25:16.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 3,Value 6,Value 2,Value 2,Value 1,Value 5,Value 1
Case 2502,Resolve ticket,Value 2,2010/03/17 11:10:57.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 3,Value 6,Value 2,Value 2,Value 1,Value 5,Value 1
Case 2507,Assign seriousness,Value 6,2010/05/18 10:49:46.000,Variant 1,1,Variant 1,Value 1,Value 221,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2507,Take in charge ticket,Value 6,2010/05/18 11:11:06.000,Variant 1,1,Variant 1,Value 1,Value 221,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2507,Resolve ticket,Value 6,2010/05/18 11:12:43.000,Variant 1,1,Variant 1,Value 1,Value 221,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2544,Insert ticket,Value 6,2010/05/27 08:44:11.000,Variant 31,31,Variant 31,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2544,Assign seriousness,Value 6,2010/05/27 08:49:02.000,Variant 31,31,Variant 31,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2544,Assign seriousness,Value 2,2010/06/11 10:55:21.000,Variant 31,31,Variant 31,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2544,Take in charge ticket,Value 2,2010/06/11 10:55:32.000,Variant 31,31,Variant 31,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2544,Resolve ticket,Value 2,2010/06/11 10:55:44.000,Variant 31,31,Variant 31,Value 1,Value 27,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2559,Assign seriousness,Value 2,2010/02/19 10:40:25.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2559,Assign seriousness,Value 2,2010/02/19 10:40:36.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2559,Take in charge ticket,Value 2,2010/02/23 13:33:27.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2559,Resolve ticket,Value 2,2010/02/23 13:33:32.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2562,Insert ticket,Value 15,2010/05/27 15:37:37.000,Variant 31,31,Variant 31,Value 1,Value 73,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2562,Assign seriousness,Value 15,2010/05/28 09:00:17.000,Variant 31,31,Variant 31,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2562,Assign seriousness,Value 2,2010/05/28 16:02:49.000,Variant 31,31,Variant 31,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2562,Take in charge ticket,Value 2,2010/05/28 16:03:05.000,Variant 31,31,Variant 31,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2562,Resolve ticket,Value 2,2010/06/01 10:03:43.000,Variant 31,31,Variant 31,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2570,Assign seriousness,Value 2,2010/03/25 11:44:07.000,Variant 1,1,Variant 1,Value 1,Value 218,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2570,Take in charge ticket,Value 2,2010/03/25 11:44:16.000,Variant 1,1,Variant 1,Value 1,Value 218,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2570,Resolve ticket,Value 2,2010/03/26 10:23:36.000,Variant 1,1,Variant 1,Value 1,Value 218,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2578,Assign seriousness,Value 9,2010/07/26 14:05:38.000,Variant 4,4,Variant 4,Value 1,Value 231,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 3
Case 2578,Assign seriousness,Value 2,2010/07/29 13:07:07.000,Variant 4,4,Variant 4,Value 1,Value 231,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 3
Case 2590,Insert ticket,Value 15,2010/06/11 08:49:09.000,Variant 7,7,Variant 7,Value 1,Value 142,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2590,Assign seriousness,Value 15,2010/06/11 08:51:44.000,Variant 7,7,Variant 7,Value 1,Value 142,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2590,Take in charge ticket,Value 15,2010/06/11 12:16:35.000,Variant 7,7,Variant 7,Value 1,Value 142,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2590,Resolve ticket,Value 15,2010/06/11 12:17:01.000,Variant 7,7,Variant 7,Value 1,Value 142,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2605,Assign seriousness,Value 2,2010/07/02 11:01:32.000,Variant 24,24,Variant 24,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2605,Wait,Value 6,2010/07/05 16:25:56.000,Variant 24,24,Variant 24,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2619,Assign seriousness,Value 2,2010/03/17 13:29:20.000,Variant 3,3,Variant 3,Value 1,Value 16,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 1
Case 2619,Take in charge ticket,Value 2,2010/03/17 13:29:28.000,Variant 3,3,Variant 3,Value 1,Value 16,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 1
Case 2619,Wait,Value 2,2010/03/18 11:18:34.000,Variant 3,3,Variant 3,Value 1,Value 16,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 1
Case 2619,Take in charge ticket,Value 2,2010/03/23 15:10:04.000,Variant 3,3,Variant 3,Value 1,Value 16,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 1
Case 2619,Resolve ticket,Value 2,2010/03/23 15:10:09.000,Variant 3,3,Variant 3,Value 1,Value 16,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 1
Case 2624,Assign seriousness,Value 2,2010/04/21 15:25:43.000,Variant 4,4,Variant 4,Value 1,Value 350,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2624,Assign seriousness,Value 2,2010/04/28 15:23:31.000,Variant 4,4,Variant 4,Value 1,Value 350,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2624,Take in charge ticket,Value 2,2010/04/28 15:24:30.000,Variant 4,4,Variant 4,Value 1,Value 350,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2624,Resolve ticket,Value 2,2010/05/10 07:59:14.000,Variant 4,4,Variant 4,Value 1,Value 350,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2635,Assign seriousness,Value 2,2010/02/16 10:57:56.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 2635,Take in charge ticket,Value 2,2010/02/16 10:58:09.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 2635,Resolve ticket,Value 2,2010/02/16 10:58:17.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 2636,Assign seriousness,Value 9,2010/07/28 15:18:53.000,Variant 4,4,Variant 4,Value 1,Value 34,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2638,Assign seriousness,Value 2,2010/05/25 07:50:22.000,Variant 19,19,Variant 19,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2638,Take in charge ticket,Value 2,2010/05/25 07:51:06.000,Variant 19,19,Variant 19,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2638,Create SW anomaly,Value 2,2010/05/25 11:22:56.000,Variant 19,19,Variant 19,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2638,Resolve ticket,Value 16,2010/06/03 10:43:20.000,Variant 19,19,Variant 19,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2639,Assign seriousness,Value 2,2010/06/28 09:40:43.000,Variant 1,1,Variant 1,Value 1,Value 120,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2639,Take in charge ticket,Value 19,2010/07/28 08:56:12.000,Variant 1,1,Variant 1,Value 1,Value 120,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2639,Resolve ticket,Value 19,2010/07/28 08:56:28.000,Variant 1,1,Variant 1,Value 1,Value 120,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2649,Assign seriousness,Value 2,2010/05/26 08:16:03.000,Variant 23,23,Variant 23,Value 1,Value 351,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2649,Assign seriousness,Value 2,2010/05/26 08:16:42.000,Variant 23,23,Variant 23,Value 1,Value 351,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2649,Assign seriousness,Value 2,2010/05/26 08:16:42.000,Variant 23,23,Variant 23,Value 1,Value 351,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2649,Take in charge ticket,Value 12,2010/05/26 09:42:11.000,Variant 23,23,Variant 23,Value 1,Value 351,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2649,Resolve ticket,Value 12,2010/05/26 10:20:55.000,Variant 23,23,Variant 23,Value 1,Value 351,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2664,Assign seriousness,Value 2,2010/02/19 09:26:26.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 6,Value 3
Case 2664,Take in charge ticket,Value 2,2010/03/09 11:36:35.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 6,Value 3
Case 2664,Resolve ticket,Value 2,2010/03/09 11:36:42.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 6,Value 3
Case 2671,Assign seriousness,Value 2,2010/05/21 07:33:57.000,Variant 1,1,Variant 1,Value 1,Value 153,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2671,Take in charge ticket,Value 2,2010/05/25 09:39:58.000,Variant 1,1,Variant 1,Value 1,Value 153,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2671,Resolve ticket,Value 2,2010/05/25 09:40:25.000,Variant 1,1,Variant 1,Value 1,Value 153,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2673,Assign seriousness,Value 2,2010/05/04 10:04:02.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2673,Take in charge ticket,Value 16,2010/05/04 15:21:06.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2673,Resolve ticket,Value 6,2010/05/04 15:31:33.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2680,Assign seriousness,Value 2,2010/03/10 08:51:50.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2680,Take in charge ticket,Value 15,2010/03/15 11:10:26.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2680,Resolve ticket,Value 15,2010/04/20 08:31:38.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2683,Assign seriousness,Value 2,2010/03/22 16:54:42.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2683,Take in charge ticket,Value 2,2010/03/23 09:04:08.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2683,Resolve ticket,Value 2,2010/03/23 09:04:16.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2693,Assign seriousness,Value 6,2010/05/03 12:36:18.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2693,Take in charge ticket,Value 2,2010/05/04 13:23:15.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2693,Resolve ticket,Value 2,2010/05/04 13:23:24.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2706,Assign seriousness,Value 15,2010/06/11 07:34:41.000,Variant 1,1,Variant 1,Value 1,Value 174,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2706,Take in charge ticket,Value 15,2010/06/11 07:53:45.000,Variant 1,1,Variant 1,Value 1,Value 174,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2706,Resolve ticket,Value 15,2010/06/11 07:55:39.000,Variant 1,1,Variant 1,Value 1,Value 174,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2712,Assign seriousness,Value 2,2010/03/10 08:50:17.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 3
Case 2712,Take in charge ticket,Value 15,2010/04/19 08:22:43.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 3
Case 2712,Resolve ticket,Value 15,2010/04/19 08:23:40.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 3
Case 2732,Assign seriousness,Value 19,2010/07/08 08:59:21.000,Variant 1,1,Variant 1,Value 1,Value 312,Value 3,Value 4,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2742,Assign seriousness,Value 2,2010/01/22 14:49:01.000,Variant 12,12,Variant 12,Value 1,Value 148,Value 3,Value 4,Value 2,Value 3,Value 1,Value 3,Value 3
Case 2742,Take in charge ticket,Value 2,2010/01/22 14:49:10.000,Variant 12,12,Variant 12,Value 1,Value 148,Value 3,Value 4,Value 2,Value 3,Value 1,Value 3,Value 3
Case 2742,Take in charge ticket,Value 2,2010/02/22 13:53:42.000,Variant 12,12,Variant 12,Value 1,Value 148,Value 3,Value 4,Value 2,Value 3,Value 1,Value 3,Value 3
Case 2742,Resolve ticket,Value 2,2010/02/22 13:53:49.000,Variant 12,12,Variant 12,Value 1,Value 148,Value 3,Value 4,Value 2,Value 3,Value 1,Value 3,Value 3
Case 2745,Insert ticket,Value 15,2010/04/07 08:55:57.000,Variant 173,173,Variant 173,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2745,Assign seriousness,Value 15,2010/04/07 08:57:25.000,Variant 173,173,Variant 173,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2745,Take in charge ticket,Value 2,2010/04/07 09:15:58.000,Variant 173,173,Variant 173,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2745,Resolve ticket,Value 2,2010/04/07 09:16:03.000,Variant 173,173,Variant 173,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2745,Take in charge ticket,Value 2,2010/04/26 13:47:40.000,Variant 173,173,Variant 173,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2745,Resolve ticket,Value 2,2010/04/29 13:03:14.000,Variant 173,173,Variant 173,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2745,Resolve ticket,Value 2,2010/04/29 13:03:15.000,Variant 173,173,Variant 173,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2746,Assign seriousness,Value 2,2010/06/08 14:49:26.000,Variant 1,1,Variant 1,Value 1,Value 24,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2746,Take in charge ticket,Value 2,2010/06/14 13:56:25.000,Variant 1,1,Variant 1,Value 1,Value 24,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2746,Resolve ticket,Value 2,2010/06/14 13:56:53.000,Variant 1,1,Variant 1,Value 1,Value 24,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2748,Assign seriousness,Value 2,2010/01/13 12:26:04.000,Variant 1,1,Variant 1,Value 1,Value 52,Value 3,Value 7,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2748,Take in charge ticket,Value 2,2010/01/19 09:26:05.000,Variant 1,1,Variant 1,Value 1,Value 52,Value 3,Value 7,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2748,Resolve ticket,Value 2,2010/01/19 09:28:50.000,Variant 1,1,Variant 1,Value 1,Value 52,Value 3,Value 7,Value 1,Value 2,Value 1,Value 3,Value 1
Case 2771,Assign seriousness,Value 2,2010/03/17 08:11:26.000,Variant 1,1,Variant 1,Value 1,Value 3,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 1
